algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,2332,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965945746,0.961262629,0.970724932,0.971022156,0.960869335,0.966117746,0.96577199,0.931939525,18911,18911,37822,0.96599378,0.965945746,0.965944868,0.96599378,0.965945746,0.965944868
SGDClassifier,tfidf,2376,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966976892,0.961534441,0.972549229,0.972872931,0.961080852,0.967170456,0.966781031,0.934018725,18911,18911,37822,0.967041835,0.966976892,0.966975744,0.967041835,0.966976892,0.966975744
SGDClassifier,tfidf,2270,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966633176,0.96131528,0.972075108,0.972397018,0.960869335,0.966824395,0.96643974,0.933328369,18911,18911,37822,0.966695194,0.966633176,0.966632068,0.966695194,0.966633176,0.966632068
SGDClassifier,tfidf,2329,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967770081,0.961209593,0.974519901,0.974882344,0.960657818,0.96799769,0.967539211,0.935634823,18911,18911,37822,0.967864747,0.967770081,0.96776845,0.967864747,0.967770081,0.96776845
SGDClassifier,tfidf,2300,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966606737,0.961024033,0.972326303,0.972661414,0.96055206,0.966807705,0.96640332,0.933281903,18911,18911,37822,0.966675168,0.966606737,0.966605513,0.966675168,0.966606737,0.966605513
SGDClassifier,tfidf,2289,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967743641,0.961255671,0.974416734,0.974776585,0.960710697,0.967968914,0.967515177,0.935579839,18911,18911,37822,0.967836202,0.967743641,0.967742046,0.967836202,0.967743641,0.967742046
SGDClassifier,tfidf,2269,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967056211,0.961926677,0.972300946,0.972608535,0.961503887,0.967238115,0.966872275,0.934170021,18911,18911,37822,0.967113812,0.967056211,0.967055195,0.967113812,0.967056211,0.967055195
SGDClassifier,tfidf,2276,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967029771,0.961538462,0.972653323,0.97297869,0.961080852,0.967224748,0.96683246,0.934125661,18911,18911,37822,0.967095892,0.967029771,0.967028604,0.967095892,0.967029771,0.967028604
SGDClassifier,tfidf,2234,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967056211,0.961974999,0.972250441,0.972555655,0.961556766,0.967236392,0.966874036,0.934168929,18911,18911,37822,0.96711272,0.967056211,0.967055214,0.96711272,0.967056211,0.967055214
SGDClassifier,tfidf,2221,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967188409,0.960972556,0.973574185,0.973930517,0.960446301,0.967408147,0.966965688,0.934461775,18911,18911,37822,0.96727337,0.967188409,0.967186917,0.96727337,0.967188409,0.967186917
SGDClassifier,tfidf,2282,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966924012,0.961626934,0.972344068,0.972661414,0.961186611,0.9671127,0.966733147,0.933909511,18911,18911,37822,0.966985501,0.966924012,0.966922924,0.966985501,0.966924012,0.966922924
SGDClassifier,tfidf,2378,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966315901,0.961339262,0.97140108,0.971709587,0.960922215,0.966496608,0.966133234,0.93268607,18911,18911,37822,0.966370171,0.966315901,0.966314921,0.966370171,0.966315901,0.966314921
SGDClassifier,tfidf,2347,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.9678494,0.962324293,0.973508162,0.973824758,0.961874042,0.96804037,0.967656134,0.935765625,18911,18911,37822,0.967916227,0.9678494,0.967848252,0.967916227,0.9678494,0.967848252
SGDClassifier,tfidf,2329,1,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966606737,0.961072212,0.972275744,0.972608535,0.960604939,0.966805961,0.966405107,0.933280713,18911,18911,37822,0.966673978,0.966606737,0.966605534,0.966673978,0.966606737,0.966605534
SGDClassifier,tfidf,2325,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966976892,0.961630946,0.972448106,0.972767173,0.961186611,0.967167004,0.966784565,0.934016416,18911,18911,37822,0.967039526,0.966976892,0.966975785,0.967039526,0.966976892,0.966975785
SGDClassifier,tfidf,2449,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966791814,0.9619551,0.971730882,0.972026863,0.961556766,0.966964755,0.966617053,0.933634804,18911,18911,37822,0.966842991,0.966791814,0.966790904,0.966842991,0.966791814,0.966790904
SGDClassifier,tfidf,2445,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966606737,0.961313258,0.972023109,0.972344138,0.960869335,0.966797234,0.966414041,0.933274918,18911,18911,37822,0.966668184,0.966606737,0.966605638,0.966668184,0.966606737,0.966605638
SGDClassifier,tfidf,2330,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967056211,0.961444021,0.972806595,0.973137327,0.960975094,0.967255335,0.96685465,0.934181516,18911,18911,37822,0.967125308,0.967056211,0.967054992,0.967125308,0.967056211,0.967054992
SGDClassifier,tfidf,2344,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966051504,0.961512279,0.970680908,0.970969277,0.961133732,0.966217638,0.965883728,0.932148097,18911,18911,37822,0.966096594,0.966051504,0.966050683,0.966096594,0.966051504,0.966050683
SGDClassifier,tfidf,2365,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965496272,0.96166352,0.969393196,0.969647295,0.961345249,0.965638906,0.965352449,0.93102463,18911,18911,37822,0.965528358,0.965496272,0.965495677,0.965528358,0.965496272,0.965495677
SGDClassifier,tfidf,2362,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965760668,0.960717648,0.970915312,0.971233674,0.960287663,0.96594704,0.965572245,0.931577147,18911,18911,37822,0.96581648,0.965760668,0.965759643,0.96581648,0.965760668,0.965759643
SGDClassifier,tfidf,2326,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96708265,0.961638967,0.97265625,0.97297869,0.961186611,0.967275595,0.966887417,0.934230257,18911,18911,37822,0.967147609,0.96708265,0.967081506,0.967147609,0.96708265,0.967081506
,,,,,,,,,,,,,,,,,,,,,,0.96661176,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,96.66117604,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2416.67,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
